# Radius of Gyration Tensor of DendrimerRGTensorAnalyzer: whole Molecule with endgroups
# time    R_1   R_2   R_3   Tr   D   M   <A>
72200000 10.4722 12.5982 22.3385 45.4088 2947.12 647.287 0.046637
72300000 12 13.6608 20.516 46.1768 3363.18 690.387 0.0466119
72400000 11.4852 12.9515 18.37 42.8066 2732.53 597.651 0.046582
72500000 10.3838 13.9664 18.252 42.6022 2646.98 589.464 0.0465572
72600000 12.5477 15.9755 17.311 45.8343 3470.1 694.223 0.0465053
72700000 8.46936 16.441 27.4266 52.337 3819.02 822.453 0.0465991
72800000 10.4077 13.9738 20.7235 45.105 3013.92 650.705 0.0465911
72900000 12.4376 15.7593 18.8805 47.0773 3700.71 728.378 0.0465443
73000000 11.0083 15.128 21.0515 47.1878 3505.79 716.743 0.0465268
73100000 9.94192 16.2956 19.5028 45.7403 3159.64 673.715 0.0465098
73200000 10.1105 13.9065 21.1322 45.1492 2971.22 648.133 0.0465093
73300000 11.104 13.8195 19.4466 44.3702 2984.13 638.131 0.0464853
73400000 10.0003 14.1066 22.3129 46.4199 3147.71 678.968 0.0464967
73500000 11.1506 15.819 21.0636 48.0331 3715.42 744.466 0.0464752
73600000 14.0818 14.8362 16.6621 45.5801 3481.05 690.755 0.0464166
73700000 9.32986 13.6578 23.272 46.2597 2965.44 662.394 0.0464508
73800000 12.4258 12.6163 21.1347 46.1768 3313.24 686.025 0.046435
73900000 10.4837 15.7129 18.5769 44.7735 3060.15 651.38 0.0464078
74000000 10.3242 15.2774 19.3211 44.9227 3047.44 652.376 0.0463869
74100000 9.86972 15.5101 21.8744 47.2541 3348.53 708.247 0.0463898
74200000 9.86083 15.4529 20.631 45.9448 3143.72 674.627 0.0463829
74300000 9.71403 17.7412 19.7824 47.2376 3409.26 715.467 0.0463711
74400000 8.63319 13.2368 24.9145 46.7845 2847.13 659.157 0.0464408
74500000 10.3797 14.6248 19.2441 44.2486 2921.28 632.991 0.0464206
74600000 6.37866 18.2324 25.842 50.453 3005.37 752.296 0.0465285
74700000 10.35 17.1638 18.5415 46.0552 3293.8 687.791 0.0465026
74800000 9.07455 17.7825 21.7838 48.6409 3515.22 746.418 0.0465131
74900000 9.78476 12.7751 20.4677 43.0276 2558.5 586.751 0.0465162
75000000 11.5161 13.7736 20.0695 45.3591 3183.37 666.167 0.0464931
75100000 10.6328 13.0271 21.6605 45.3204 3000.3 651.001 0.0464965
75200000 9.72581 14.2206 19.037 42.9834 2632.95 594.175 0.0464834
75300000 8.2069 14.5848 26.479 49.2707 3169.43 723.197 0.0465744
75400000 9.61863 15.2222 22.3802 47.221 3276.83 702.359 0.0465863
75500000 11.3653 16.6154 18.5331 46.5138 3499.77 707.408 0.0465491
75600000 9.99534 13.9222 22.2592 46.1768 3097.54 671.544 0.0465606
75700000 9.87148 16.384 18.8716 45.1271 3052.18 657.217 0.0465419
75800000 11.1706 15.0909 19.0258 45.2873 3207.26 668.22 0.0465112
75900000 12.0371 13.602 17.2339 42.8729 2821.67 605.588 0.0464713
76000000 9.52481 15.5097 20.7335 45.768 3062.89 666.778 0.0464694
76100000 10.9884 14.7627 20.7571 46.5083 3367.21 696.739 0.0464522
76200000 9.94252 16.8292 20.2725 47.0442 3392.08 710.054 0.04644
76300000 10.2782 14.7259 19.2998 44.3039 2921.13 633.929 0.0464213
76400000 10.7747 13.8411 22.7985 47.4144 3400.04 710.339 0.0464292
76500000 13.2954 14.3413 15.7225 43.3591 2997.84 625.189 0.0463781
76600000 7.39899 12.659 32.3563 52.4144 3030.63 742.668 0.0466196
76700000 9.4182 15.1154 19.2619 43.7956 2742.13 614.926 0.0466096
76800000 10.2835 12.0942 22.3516 44.7293 2779.88 624.548 0.0466304
76900000 10.8947 16.8698 17.1803 44.9448 3157.58 660.792 0.0465957
77000000 12.6786 14.2795 17.9756 44.9337 3254.38 665.632 0.0465516
77100000 8.97884 11.2866 30.0715 50.337 3047.48 710.755 0.0467253
77200000 9.68363 12.2801 22.6551 44.6188 2694.05 616.505 0.0467548
77300000 12.3368 13.4793 18.4767 44.2928 3072.52 643.288 0.0467183
77400000 10.9003 13.7296 20.9889 45.6188 3141.13 666.611 0.0467086
77500000 9.67803 14.7508 24.2673 48.6961 3464.37 735.581 0.0467413
77600000 7.62341 12.8007 27.9903 48.4144 2731.43 669.261 0.0468792
77700000 10.6931 13.4692 22.1527 46.3149 3190.58 679.285 0.0468833
77800000 10.251 14.0329 20.8432 45.1271 2998.32 650.005 0.0468778
77900000 11.1924 14.6129 19.3936 45.1989 3171.89 664.011 0.0468506
78000000 12.532 14.807 17.556 44.895 3257.72 665.526 0.0468049
78100000 9.47471 15.6511 19.7913 44.9171 2934.85 645.563 0.0467967
78200000 9.59136 17.3058 19.5173 46.4144 3239.58 690.943 0.046785
78300000 8.72744 16.6528 20.0562 45.4365 2914.9 654.368 0.0467879
78400000 9.36879 14.3394 25.1813 48.8895 3382.93 731.346 0.0468387
78500000 10.5019 15.0277 17.0174 42.547 2685.67 592.266 0.0468078
78600000 9.16664 14.8599 24.9017 48.9282 3391.98 734.515 0.0468549
78700000 10.4732 12.9937 19.9309 43.3978 2712.3 603.801 0.0468451
78800000 9.8061 15.9815 18.7262 44.5138 2934.7 639.62 0.046827
78900000 9.30018 16.0366 21.1549 46.4917 3155.12 685.141 0.0468299
79000000 11.0948 13.4484 21.1088 45.6519 3149.57 667.283 0.0468207
79100000 9.15657 14.5661 20.7138 44.4365 2762.72 624.762 0.0468254
79200000 11.0625 13.0624 19.5437 43.6685 2824.1 615.99 0.0468073
79300000 10.171 13.8163 21.3277 45.3149 2997.07 652.117 0.0468079
79400000 13.5159 14.7871 17.2108 45.5138 3439.77 686.979 0.0467565
79500000 11.7739 14.265 19.0606 45.0994 3201.31 664.27 0.0467245
79600000 10.6615 15.8973 19.5131 46.0718 3307.24 687.731 0.0467009
79700000 11.6805 11.8869 20.7641 44.3315 2882.99 628.201 0.0466943
79800000 12.7911 15.3902 17.1833 45.3646 3382.67 681.107 0.046646
79900000 9.26362 17.6268 21.745 48.6354 3550.69 748.018 0.0466526
80000000 10.8974 13.096 18.9072 42.9006 2698.28 596.359 0.0466322
